approach,D,W,F,profile,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,dist,zipf_s,locality,ops,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_bytes,avg_latency_us_std,p99_latency_us_std,throughput_ops_sec_std,memory_bytes_std
case_c,15,100,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,2,0.8,5000,7,25.2382,933.629,39909.9,681854,2.38758,67.4125,3987.37,4494.05
case_c,15,300,0.3,build_system,0.45,0.3,0.1,0.05,0.05,0.05,uniform,1.5,0,5000,7,17.8524,317.314,56036.5,1569884,0.775447,3.88734,2466.1,4583.06
case_c,15,300,0.3,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,1.5,0.3,5000,7,77.9332,2618.04,12846.7,1475413,3.1829,65.1991,543.126,3378.48
case_c,15,300,0.3,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,2,0.8,5000,7,61.453,2445.74,16324.6,1480776,4.0652,72.1716,1023.26,3968.1
case_c,15,300,0.6,build_system,0.45,0.3,0.1,0.05,0.05,0.05,uniform,1.5,0,5000,7,17.9022,311.486,55892.9,1599435,0.799579,10.743,2652.9,4044.08
case_c,15,300,0.6,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,1.5,0.3,5000,7,78.5938,2687.71,12762.1,1508996,4.86981,53.0439,798.098,3521.96
case_c,15,300,0.6,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,2,0.8,5000,7,63.1778,2568.27,15865,1515082,3.5933,105.127,874.684,4332.88
case_c,15,300,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,uniform,1.5,0,5000,7,20.3692,309,49125.6,1622762,0.930915,4.50444,2197.29,6051.4
case_c,15,300,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,1.5,0.3,5000,7,80.4574,2778.14,12485.8,1540295,6.16803,68.134,920.189,3255.88
case_c,15,300,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,2,0.8,5000,7,63.2018,2686.16,15925.3,1546205,5.63479,68.4268,1430.95,6000.15
case_c,2,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,5.51002,32.9143,181876,228828,0.462666,3.00301,16391.1,6930.36
case_c,2,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.47589,189.743,118325,187095,0.680871,51.607,9630.94,2601.55
case_c,2,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,7.84673,165.214,127709,193401,0.599537,35.9307,9769.93,3804.2
case_c,2,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,5.86293,35.0286,170588,233251,0.412462,2.68869,11223.7,6168.49
case_c,2,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.55026,186.871,117251,187875,0.661532,49.2014,9178.79,2854.6
case_c,2,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.14215,180.114,123044,193918,0.598982,43.7939,9160.22,3324.21
case_c,2,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,6.18989,36.6857,162629,235913,0.682729,4.18944,17784.1,9296.42
case_c,2,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.89001,207.457,112861,188993,0.77,33.6809,8942.56,3290.33
case_c,2,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.04273,171.686,124397,194910,0.489336,37.1855,7697.36,3611.03
case_c,2,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,5.2204,30.4286,191033,223971,0.215475,2.15462,7857.56,5269.14
case_c,2,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.91923,206.171,112293,189863,0.613756,39.4182,7727.08,2835.13
case_c,2,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.46755,189.914,118423,196561,0.669244,45.2259,9434.64,3694.49
case_c,2,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,5.64712,33.1,176813,230960,0.297829,2.17025,9440.62,6248.07
case_c,2,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,9.05406,212.857,110740,190632,0.702435,54.3605,8484.27,2773.91
case_c,2,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.55419,188.529,117023,197310,0.551232,42.706,7602.87,3898.23
case_c,2,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,6.3976,36.6429,156286,239775,0.405748,2.65195,9410.42,6813.74
case_c,2,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,9.50519,212.343,105584,192286,0.788309,51.7335,8803.99,3031.44
case_c,2,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.79916,195.971,113861,198548,0.631031,39.0634,8236.21,4000.75
case_c,2,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,5.53524,29.5714,180434,342645,0.310609,1.89536,10363.8,4651.58
case_c,2,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.4935,292.429,87378.2,314938,0.955944,66.2577,7610.86,2852.73
case_c,2,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.7043,249.214,93626.1,321949,0.742234,53.4966,6725.23,3483.05
case_c,2,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,6.14215,32.7714,162669,351071,0.349124,2.42261,9230.27,5721.13
case_c,2,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.5619,273.243,86685.8,316438,0.806262,42.8372,6084.07,2812
case_c,2,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.9579,257.729,91485.4,322910,0.785414,51.374,6650.01,3806.12
case_c,2,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,7.57506,40.8286,131706,371121,0.209461,2.55911,3584.68,5312.81
case_c,2,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,12.0646,290.257,83264.1,319084,1.02365,61.1718,7307.57,2693.55
case_c,2,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,11.2516,255.529,88940.3,324175,0.633437,46.9609,4977.6,3732.17
case_c,2,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,8.29333,40.3143,120427,370073,0.332877,1.8721,4815.32,4131.7
case_c,2,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,18.6125,471.6,53840.8,345092,1.16024,48.8682,3347.55,3006.39
case_c,2,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,17.3186,441.443,57862.2,351733,1.06557,36.8397,3692.59,4177.98
case_c,2,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,8.79869,42.1571,113499,381762,0.320135,1.68212,4198.97,3862.07
case_c,2,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,19.0315,485.943,52696.2,348928,1.30629,51.5421,3614.01,3235.22
case_c,2,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,17.6602,461.029,56663.8,354861,0.828992,30.8173,2759.76,4089.8
case_c,2,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,10.5329,53.4286,94941.1,409022,0.519587,3.02859,4762.36,5893.72
case_c,2,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,19.3787,493.086,51819.9,353849,1.53928,50.491,4050.97,3153.13
case_c,2,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,17.2692,446.586,58014.6,358834,1.0451,33.2752,3579.66,3798.32
case_c,5,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,6.14847,36.2,162359,236888,0.286682,1.97146,7461.58,4962.23
case_c,5,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,9.04977,198.5,110889,191833,0.756202,41.9953,9239.9,2865.09
case_c,5,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.52073,186.9,117538,197285,0.578039,34.3993,8202.05,3631.26
case_c,5,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,6.36169,37.1286,156877,239882,0.264108,1.62041,6534.87,5433.01
case_c,5,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,9.52271,207.257,105472,193309,0.825509,49.7038,9535.81,2549.43
case_c,5,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.82749,193.914,113353,198443,0.523698,31.8122,6891.61,3321.07
case_c,5,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,7.12201,41.5571,140504,248703,0.468615,3.06749,9205.31,8479.38
case_c,5,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,10.0397,230.871,99996.8,194671,0.858626,40.3917,8416.03,2800.05
case_c,5,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,9.18972,201.271,108935,200213,0.581484,27.9715,6964.72,3236.46
case_c,5,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,6.7494,37.0286,147902,340268,0.282404,2.28744,6226.14,44543.9
case_c,5,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,10.9618,250.443,91529.9,297968,0.857093,54.1064,7355.43,45317.2
case_c,5,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.2452,225.957,97767.6,304588,0.685077,44.6857,6506.13,45814.8
case_c,5,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,7.14558,39.3429,139718,346673,0.287356,2.00321,5767.84,46437.6
case_c,5,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.0927,253.929,90308.2,299854,0.71643,52.4843,6123.73,45329
case_c,5,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.3423,232.229,96876.8,305266,0.711242,46.2042,6706.67,46350.9
case_c,5,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,8.08669,45.5571,123666,358396,0.457832,5.65062,7117.36,44510.2
case_c,5,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.8723,258,84514.1,303076,0.915154,52.1878,6716.39,44855.6
case_c,5,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.7535,231.5,93156,307672,0.714178,35.1646,6239.71,46099.9
case_c,5,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,9.56271,45.8286,104474,386262,0.378415,2.47704,4206.36,4759.7
case_c,5,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,17.3823,405.557,57613.6,346074,0.989569,45.2686,3233.52,3214.8
case_c,5,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,16.7391,393.943,59931.1,352005,1.19286,32.4698,4437.29,3708.24
case_c,5,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,10.1524,48.8,98536.7,396979,0.54833,3.33567,5399.02,6143.22
case_c,5,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,18.2934,424.786,54964,348881,1.69277,41.3378,4627.38,3343.71
case_c,5,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,17.1269,406.343,58547.4,354207,1.16424,34.6773,4037.7,4082.74
case_c,5,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,11.711,58.2857,85351.2,419320,0.47955,3.26212,3491.13,7980.09
case_c,5,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,19.4062,439.557,51763.4,354029,1.58044,42.4267,4213.29,3493.44
case_c,5,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,17.3085,405.414,57906.2,357911,1.09544,31.1973,3796.28,4150.17
case_c,5,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,20.3246,83.9571,49277.5,607590,1.15993,13.3263,2654.16,4573.2
case_c,5,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,38.9087,908.143,25733.6,559645,1.76246,39.0755,1218.49,3081.75
case_c,5,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,36.5355,902.257,27413.7,564687,1.80676,43.2875,1411.04,3880.61
case_c,5,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,20.3412,81,49120.6,622910,0.357217,1.20139,863.592,5320.34
case_c,5,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,39.9742,951.314,25046.4,567482,1.7862,39.6452,1166.01,3191.9
case_c,5,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,36.319,901.186,27583.5,572048,1.8626,55.548,1512.25,4140.8
case_c,5,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,22.8544,95.7286,43746.5,652733,0.689191,2.29181,1308.02,6737.06
case_c,5,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,40.7134,993.229,24633.6,583863,2.47887,41.5533,1640.97,2096.62
case_c,5,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,37.0916,947.843,27008.7,588244,1.89813,46.9027,1485.26,2986.62
case_c,10,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,8.39626,46.5857,119080,312808,0.441084,2.17058,6358.12,67066.6
case_c,10,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,10.7435,231.629,93404.9,217774,0.876568,54.5081,7423.72,45896.2
case_c,10,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,9.83785,205.686,101737,254889,0.592343,35.9245,6092.47,64114.1
case_c,10,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,8.66913,48.1714,115308,317159,0.434599,2.75664,5689.88,67449.2
case_c,10,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.1998,234.957,89441.1,219404,0.738783,44.7277,5910.74,46216
case_c,10,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.0615,214,99470.4,255877,0.599889,31.9846,5893.5,63999.3
case_c,10,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,9.24281,51.5,109055,324698,1.03799,5.80833,11699.5,72393
case_c,10,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,12.2074,248.943,82161.8,223943,0.928106,30.3636,6021.42,45336.5
case_c,10,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.8023,228.371,92743,259418,0.705813,30.9607,6371.41,62574
case_c,10,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,11.0895,55.8714,90157.7,403115,0.501023,3.26788,4115.35,5231.18
case_c,10,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,14.7669,322.943,67854.6,337704,0.922122,58.991,4419.65,2950.38
case_c,10,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,14.0712,297.043,71151.6,342479,0.788156,42.2685,4099.1,3249.41
case_c,10,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,11.3018,56.1143,88403,411351,0.393438,2.47617,3090.52,5976.24
case_c,10,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,15.3233,346.257,65446.6,340553,1.06563,46.169,4722.97,3621.26
case_c,10,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,14.4838,313.014,69137.2,344144,0.831384,36.445,4075.67,3535.45
case_c,10,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,12.4951,63.2857,80275.2,427635,0.902312,5.18955,6206.34,12541.7
case_c,10,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,16.8247,339.729,59608.9,345833,1.15869,54.4594,4255.44,3539.72
case_c,10,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,15.0974,319.257,66257.3,347746,0.686871,27.2166,3054.73,3733.1
case_c,10,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,20.3752,86.1714,49081.2,492720,0.730104,3.42574,1778.39,6993.31
case_c,10,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,31.7688,668.671,31545.8,420299,1.85173,61.0137,1812.37,2627.54
case_c,10,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,30.1348,643.371,33306.7,424502,2.13905,44.3905,2422.75,3307.97
case_c,10,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,21.2875,89.7857,46981.9,505068,0.782906,2.19122,1722.11,6922.14
case_c,10,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,32.7062,683.171,30647,425784,1.98985,37.4822,1784.56,2938.95
case_c,10,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,30.3266,660.757,33086.5,429292,2.0866,45.7203,2315.62,3294.7
case_c,10,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,21.8942,94.3286,45705.9,524119,0.970486,3.87587,2028.78,8180.12
case_c,10,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,33.982,721.371,29538.5,433147,2.47517,39.5728,2094.41,3947.96
case_c,10,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,30.9147,686.829,32476.9,433927,2.26035,41.9167,2456.55,2532.13
case_c,10,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,50.0745,180.2,19976,978568,1.45103,3.3828,584.142,4658.91
case_c,10,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,82.2439,1712.01,12181.2,893007,4.0885,70.5894,601.821,3251.62
case_c,10,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,77.6983,1699.14,12890.4,896579,3.65064,50.8044,590.714,3850.3
case_c,10,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,49.6375,178.457,20147.6,1002721,1.2349,4.40184,505.488,6219.49
case_c,10,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,84.3094,1736.21,11886.4,917421,4.53549,59.5253,617.665,3364.72
case_c,10,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,78.6018,1755.8,12750.2,920723,4.27608,43.229,675.963,4508.31
case_c,10,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,52.5875,189.529,19026.2,1033295,1.76543,7.9189,635.489,9911.75
case_c,10,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,85.7287,1859,11724.8,944953,6.67929,79.4426,949.768,2539.8
case_c,10,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,80.1368,1853.47,12506.9,946625,4.44882,41.7798,671.569,2673.01
case_c,15,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,11.5889,61.5286,86255.4,400965,0.488673,1.94226,3769.57,44237.7
case_c,15,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,12.6714,257.443,79227.8,311576,1.04158,54.2875,6420.98,45564.9
case_c,15,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,11.6827,229.6,85727.1,315104,0.742363,39.5772,5405.11,45846.5
case_c,15,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,11.4544,60.8286,87232.2,401707,0.419324,2.26253,3087.26,46238.5
case_c,15,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,13.1844,261.4,76099,314478,1.00205,47.0376,5887.61,44322.7
case_c,15,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,12.0634,240.229,83005.6,316342,0.7214,32.9676,5171.86,45762
case_c,15,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,12.4344,66.5857,81038.7,414259,1.26271,5.49922,8807.29,42454.2
case_c,15,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,14.8135,288.429,67814.6,320624,1.25603,31.4418,5675.21,44437.2
case_c,15,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,12.9447,255.414,77311.4,320941,0.68848,23.681,4241.25,45185.2
case_c,15,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,16.8017,79.3,59554.8,465467,0.794302,3.35807,2814.14,8427.78
case_c,15,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,20.1889,403.914,49594,370175,1.05993,41.4189,2593.57,3368.88
case_c,15,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,19.3029,370.943,51821.3,373488,0.789246,36.5287,2122.31,2822.65
case_c,15,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,16.5791,76.9857,60363.6,473234,0.813969,4.46708,3013.64,10477.7
case_c,15,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,20.6809,401.414,48437.7,374197,1.19918,54.1648,2732.25,4089.74
case_c,15,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,19.8734,385.643,50370,376526,1.00147,48.1795,2473.16,3413.78
case_c,15,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,17.5615,83.2714,56982.4,484871,0.825005,5.22581,2732.94,13844.3
case_c,15,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,23.2379,429.571,43107.1,381906,1.30602,46.875,2409.91,3665.65
case_c,15,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,20.4906,391.629,48827.8,380737,0.88363,43.9648,2106.82,3655.46
case_c,15,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,35.46,139.514,28201.8,755302,0.978665,3.99434,783.597,7112.08
case_c,15,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,50.5927,994.657,19804,648622,2.68834,25.1595,1036.13,2640.69
case_c,15,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,47.8818,911.943,20938.6,652788,2.79789,37.1504,1274.77,3521.56
case_c,15,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,36.5679,149.429,27356.1,774309,1.22806,15.5165,913.86,8294.49
case_c,15,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,51.6766,983.414,19402.9,658305,3.1525,35.9873,1151.59,2800.77
case_c,15,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,47.9222,928.286,20933.6,660850,3.10055,39.0685,1373.8,3498.68
case_c,15,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,35.6881,142.971,28054.5,789420,1.65008,10.6805,1316.06,13345.3
case_c,15,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,53.3332,1001.3,18845.2,669514,4.30488,37.5789,1494.29,3643.97
case_c,15,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,48.6189,959.057,20639.8,668708,3.23754,50.4278,1426.26,2670.11
case_c,15,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,96.1394,341.914,10406.3,1591894,2.71016,9.95581,296.839,6224.33
case_c,15,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,144.278,2510.11,6938,1464438,5.37429,42.6378,253.633,4221.06
case_c,15,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,134.805,2543.63,7436.23,1466787,7.47811,66.8747,407.927,3917.74
case_c,15,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,93.1871,326.314,10732.8,1623801,2.02548,8.86856,237.039,7498.72
